time,close
2019-03-12 15:00:00+00:00,279.36
2019-03-12 15:15:00+00:00,279.35
2019-03-12 15:30:00+00:00,279.7
2019-03-12 15:45:00+00:00,279.96
2019-03-12 16:00:00+00:00,279.81
2019-03-12 16:15:00+00:00,279.77
2019-03-12 16:30:00+00:00,279.62
2019-03-12 16:45:00+00:00,279.63
2019-03-12 17:00:00+00:00,279.57
2019-03-12 17:15:00+00:00,279.71
2019-03-12 17:30:00+00:00,279.78
2019-03-12 17:45:00+00:00,279.91
2019-03-12 18:00:00+00:00,279.95
2019-03-12 18:15:00+00:00,279.645
2019-03-12 18:30:00+00:00,279.72
2019-03-12 18:45:00+00:00,279.775
2019-03-12 19:00:00+00:00,279.41
2019-03-12 19:15:00+00:00,279.4
2019-03-12 19:30:00+00:00,279.64
2019-03-12 19:45:00+00:00,279.44
2019-03-12 20:00:00+00:00,279.43
2019-03-12 20:15:00+00:00,279.2976
2019-03-12 20:30:00+00:00,279.64
2019-03-12 20:45:00+00:00,279.61
2019-03-13 11:00:00+00:00,279.84
2019-03-13 11:15:00+00:00,279.95
2019-03-13 11:30:00+00:00,279.95
2019-03-13 11:45:00+00:00,280.09
2019-03-13 12:00:00+00:00,280.2
2019-03-13 12:15:00+00:00,280.3
2019-03-13 12:30:00+00:00,280.2
2019-03-13 12:45:00+00:00,280.03
2019-03-13 13:00:00+00:00,280.27
2019-03-13 13:15:00+00:00,280.49
2019-03-13 13:30:00+00:00,280.62
2019-03-13 13:45:00+00:00,280.82
2019-03-13 14:00:00+00:00,280.92
2019-03-13 14:15:00+00:00,280.875
2019-03-13 14:30:00+00:00,280.91
2019-03-13 14:45:00+00:00,281.33
2019-03-13 15:00:00+00:00,281.715
2019-03-13 15:15:00+00:00,281.98
2019-03-13 15:30:00+00:00,281.85
2019-03-13 15:45:00+00:00,281.81
2019-03-13 16:00:00+00:00,281.815
2019-03-13 16:15:00+00:00,281.64
2019-03-13 16:30:00+00:00,281.835
2019-03-13 16:45:00+00:00,281.81
2019-03-13 17:00:00+00:00,281.97
2019-03-13 17:15:00+00:00,281.905
2019-03-13 17:30:00+00:00,281.8
2019-03-13 17:45:00+00:00,282.01
2019-03-13 18:00:00+00:00,282.15
2019-03-13 18:15:00+00:00,282.12
2019-03-13 18:30:00+00:00,281.84
2019-03-13 18:45:00+00:00,281.64
2019-03-13 19:00:00+00:00,281.26
2019-03-13 19:15:00+00:00,281.35
2019-03-13 19:30:00+00:00,281.64
2019-03-13 19:45:00+00:00,281.34
2019-03-13 20:00:00+00:00,281.69
2019-03-13 20:30:00+00:00,281.82
2019-03-13 20:45:00+00:00,281.79
2019-03-14 11:00:00+00:00,281.26
2019-03-14 11:15:00+00:00,281.34
2019-03-14 11:30:00+00:00,281.42
2019-03-14 11:45:00+00:00,281.55
2019-03-14 12:00:00+00:00,281.65
2019-03-14 12:15:00+00:00,281.77
2019-03-14 12:30:00+00:00,281.93
2019-03-14 12:45:00+00:00,281.78
2019-03-14 13:00:00+00:00,281.58
2019-03-14 13:15:00+00:00,281.39
2019-03-14 13:30:00+00:00,281.1
2019-03-14 13:45:00+00:00,281.39
2019-03-14 14:00:00+00:00,280.77
2019-03-14 14:15:00+00:00,281.08
2019-03-14 14:30:00+00:00,281.19
2019-03-14 14:45:00+00:00,281.23
2019-03-14 15:00:00+00:00,281.43
2019-03-14 15:15:00+00:00,281.28
2019-03-14 15:30:00+00:00,281.64
2019-03-14 15:45:00+00:00,281.67
2019-03-14 16:00:00+00:00,281.615
2019-03-14 16:15:00+00:00,281.43
2019-03-14 16:30:00+00:00,281.53
2019-03-14 16:45:00+00:00,281.45
2019-03-14 17:00:00+00:00,281.39
2019-03-14 17:15:00+00:00,281.31
2019-03-14 17:30:00+00:00,281.18
2019-03-14 17:45:00+00:00,281.05
2019-03-14 18:00:00+00:00,280.96
2019-03-14 18:15:00+00:00,281.18
2019-03-14 18:30:00+00:00,281.14
2019-03-14 18:45:00+00:00,281.14
2019-03-14 19:00:00+00:00,281.21
2019-03-14 19:15:00+00:00,281.27
2019-03-14 19:30:00+00:00,281.49
2019-03-14 19:45:00+00:00,281.2
2019-03-14 20:00:00+00:00,281.11
2019-03-14 20:30:00+00:00,281.01
2019-03-14 20:45:00+00:00,281.1
2019-03-15 11:00:00+00:00,281.08
2019-03-15 11:15:00+00:00,281.12
2019-03-15 11:30:00+00:00,281.07
2019-03-15 11:45:00+00:00,281.04
2019-03-15 12:00:00+00:00,281.11
2019-03-15 12:15:00+00:00,280.98
2019-03-15 12:30:00+00:00,280.97
2019-03-15 12:45:00+00:00,280.78
2019-03-15 13:00:00+00:00,280.36
2019-03-15 13:15:00+00:00,280.52
2019-03-15 13:30:00+00:00,280.77
2019-03-15 13:45:00+00:00,280.85
2019-03-15 14:00:00+00:00,280.53
2019-03-15 14:15:00+00:00,280.79
2019-03-15 14:30:00+00:00,280.61
2019-03-15 14:45:00+00:00,280.67
2019-03-15 15:00:00+00:00,280.9
2019-03-15 15:15:00+00:00,281.155
2019-03-15 15:30:00+00:00,281.07
2019-03-15 15:45:00+00:00,281.52
2019-03-15 16:00:00+00:00,281.83
2019-03-15 16:15:00+00:00,281.82
2019-03-15 16:30:00+00:00,281.99
2019-03-15 16:45:00+00:00,281.9
2019-03-15 17:00:00+00:00,281.94
2019-03-15 17:15:00+00:00,281.75
2019-03-15 17:30:00+00:00,281.86
2019-03-15 17:45:00+00:00,281.73
2019-03-15 18:00:00+00:00,281.48
2019-03-15 18:15:00+00:00,281.435
2019-03-15 18:30:00+00:00,281.6
2019-03-15 18:45:00+00:00,281.55
2019-03-15 19:00:00+00:00,281.32
2019-03-15 19:15:00+00:00,281.47
2019-03-15 19:30:00+00:00,281.45
2019-03-15 19:45:00+00:00,281.35
2019-03-15 20:00:00+00:00,281.53
2019-03-15 20:15:00+00:00,281.052
2019-03-15 20:30:00+00:00,281.43
2019-03-15 20:45:00+00:00,281.5
2019-03-15 21:15:00+00:00,281.37
2019-03-18 12:00:00+00:00,281.73
2019-03-18 12:15:00+00:00,281.75
2019-03-18 12:30:00+00:00,281.8
2019-03-18 12:45:00+00:00,281.73
2019-03-18 13:00:00+00:00,281.6
2019-03-18 13:15:00+00:00,281.51
2019-03-18 13:30:00+00:00,282.0
2019-03-18 13:45:00+00:00,282.42
2019-03-18 14:00:00+00:00,282.21
2019-03-18 14:15:00+00:00,282.37
2019-03-18 14:30:00+00:00,282.19
2019-03-18 14:45:00+00:00,282.5
2019-03-18 15:00:00+00:00,282.255
2019-03-18 15:15:00+00:00,281.67
2019-03-18 15:30:00+00:00,281.52
2019-03-18 15:45:00+00:00,281.615
2019-03-18 16:00:00+00:00,281.595
2019-03-18 16:15:00+00:00,281.67
2019-03-18 16:30:00+00:00,281.77
2019-03-18 16:45:00+00:00,281.93
2019-03-18 17:00:00+00:00,281.945
2019-03-18 17:15:00+00:00,281.94
2019-03-18 17:30:00+00:00,282.16
2019-03-18 17:45:00+00:00,282.1
2019-03-18 18:00:00+00:00,281.94
2019-03-18 18:15:00+00:00,282.06
2019-03-18 18:30:00+00:00,282.225
2019-03-18 18:45:00+00:00,282.16
2019-03-18 19:00:00+00:00,281.94
2019-03-18 19:15:00+00:00,281.93
2019-03-18 19:30:00+00:00,282.36
2019-03-18 19:45:00+00:00,282.39
2019-03-18 20:00:00+00:00,282.56
2019-03-18 20:15:00+00:00,282.57
2019-03-18 20:30:00+00:00,282.55
2019-03-18 20:45:00+00:00,282.64
2019-03-19 11:45:00+00:00,283.46
2019-03-19 12:00:00+00:00,283.61
2019-03-19 12:15:00+00:00,283.66
2019-03-19 12:30:00+00:00,283.48
2019-03-19 12:45:00+00:00,283.58
2019-03-19 13:00:00+00:00,283.7
2019-03-19 13:15:00+00:00,283.48
2019-03-19 13:30:00+00:00,283.43
2019-03-19 13:45:00+00:00,283.18
2019-03-19 14:00:00+00:00,283.49
2019-03-19 14:15:00+00:00,283.29
2019-03-19 14:30:00+00:00,283.38
2019-03-19 14:45:00+00:00,283.0
2019-03-19 15:00:00+00:00,283.36
2019-03-19 15:15:00+00:00,283.47
2019-03-19 15:30:00+00:00,283.6
2019-03-19 15:45:00+00:00,284.16
2019-03-19 16:00:00+00:00,284.18
2019-03-19 16:15:00+00:00,283.985
2019-03-19 16:30:00+00:00,283.78
2019-03-19 16:45:00+00:00,283.56
2019-03-19 17:00:00+00:00,283.64
2019-03-19 17:15:00+00:00,283.46
2019-03-19 17:30:00+00:00,283.36
2019-03-19 17:45:00+00:00,283.13
2019-03-19 18:00:00+00:00,282.97
2019-03-19 18:15:00+00:00,283.12
2019-03-19 18:30:00+00:00,283.35
2019-03-19 18:45:00+00:00,282.86
2019-03-19 19:00:00+00:00,282.57
2019-03-19 19:15:00+00:00,282.08
2019-03-19 19:30:00+00:00,281.535
2019-03-19 19:45:00+00:00,282.475
2019-03-19 20:00:00+00:00,282.17
2019-03-19 20:15:00+00:00,281.9793
2019-03-19 20:30:00+00:00,282.13
2019-03-19 20:45:00+00:00,282.24
2019-03-20 11:15:00+00:00,282.01
2019-03-20 11:30:00+00:00,281.97
2019-03-20 11:45:00+00:00,282.25
2019-03-20 12:00:00+00:00,282.33
2019-03-20 12:15:00+00:00,282.28
2019-03-20 12:30:00+00:00,282.18
2019-03-20 12:45:00+00:00,281.9
2019-03-20 13:00:00+00:00,282.13
2019-03-20 13:15:00+00:00,282.16
2019-03-20 13:30:00+00:00,281.63
2019-03-20 13:45:00+00:00,281.3
2019-03-20 14:00:00+00:00,281.41
2019-03-20 14:15:00+00:00,281.43
2019-03-20 14:30:00+00:00,281.47
2019-03-20 14:45:00+00:00,281.62
2019-03-20 15:00:00+00:00,281.585
2019-03-20 15:15:00+00:00,281.59
2019-03-20 15:30:00+00:00,281.23
2019-03-20 15:45:00+00:00,280.77
2019-03-20 16:00:00+00:00,281.02
2019-03-20 16:15:00+00:00,281.105
2019-03-20 16:30:00+00:00,280.725
2019-03-20 16:45:00+00:00,280.91
2019-03-20 17:00:00+00:00,281.03
2019-03-20 17:15:00+00:00,280.85
2019-03-20 17:30:00+00:00,281.06
2019-03-20 17:45:00+00:00,281.27
2019-03-20 18:00:00+00:00,282.72
2019-03-20 18:15:00+00:00,283.11
2019-03-20 18:30:00+00:00,283.15
2019-03-20 18:45:00+00:00,283.14
2019-03-20 19:00:00+00:00,282.8
2019-03-20 19:15:00+00:00,282.58
2019-03-20 19:30:00+00:00,281.81
2019-03-20 19:45:00+00:00,281.52
2019-03-20 20:00:00+00:00,281.28
2019-03-20 20:30:00+00:00,280.92
2019-03-20 20:45:00+00:00,280.98
2019-03-20 22:45:00+00:00,281.18
2019-03-21 11:00:00+00:00,280.51
2019-03-21 11:15:00+00:00,280.24
2019-03-21 11:30:00+00:00,280.34
2019-03-21 11:45:00+00:00,280.19
2019-03-21 12:00:00+00:00,280.31
2019-03-21 12:15:00+00:00,280.17
2019-03-21 12:30:00+00:00,280.38
2019-03-21 12:45:00+00:00,280.44
2019-03-21 13:00:00+00:00,280.71
2019-03-21 13:15:00+00:00,280.61
2019-03-21 13:30:00+00:00,281.71
2019-03-21 13:45:00+00:00,282.12
2019-03-21 14:00:00+00:00,282.44
2019-03-21 14:15:00+00:00,282.66
2019-03-21 14:30:00+00:00,282.78
2019-03-21 14:45:00+00:00,283.13
2019-03-21 15:00:00+00:00,283.35
2019-03-21 15:15:00+00:00,283.3
2019-03-21 15:30:00+00:00,283.66
2019-03-21 15:45:00+00:00,284.22
2019-03-21 16:00:00+00:00,283.95
2019-03-21 16:15:00+00:00,283.45
2019-03-21 16:30:00+00:00,283.52
2019-03-21 16:45:00+00:00,283.53
2019-03-21 17:00:00+00:00,283.935
2019-03-21 17:15:00+00:00,284.09
2019-03-21 17:30:00+00:00,283.91
2019-03-21 17:45:00+00:00,284.07
2019-03-21 18:00:00+00:00,284.48
2019-03-21 18:15:00+00:00,284.78
2019-03-21 18:30:00+00:00,284.95
2019-03-21 18:45:00+00:00,284.73
2019-03-21 19:00:00+00:00,284.54
2019-03-21 19:15:00+00:00,284.67
2019-03-21 19:30:00+00:00,285.07
2019-03-21 19:45:00+00:00,284.67
2019-03-21 20:00:00+00:00,284.83
2019-03-21 20:30:00+00:00,284.8
2019-03-21 20:45:00+00:00,284.58
2019-03-22 11:00:00+00:00,283.66
2019-03-22 11:15:00+00:00,283.81
2019-03-22 11:30:00+00:00,283.78
2019-03-22 11:45:00+00:00,283.61
2019-03-22 12:00:00+00:00,283.05
2019-03-22 12:15:00+00:00,283.28
2019-03-22 12:30:00+00:00,283.5
2019-03-22 12:45:00+00:00,283.43
2019-03-22 13:00:00+00:00,283.26
2019-03-22 13:15:00+00:00,283.23
2019-03-22 13:30:00+00:00,283.38
2019-03-22 13:45:00+00:00,281.92
2019-03-22 14:00:00+00:00,282.375
2019-03-22 14:15:00+00:00,282.12
2019-03-22 14:30:00+00:00,282.28
2019-03-22 14:45:00+00:00,281.45
2019-03-22 15:00:00+00:00,281.56
2019-03-22 15:15:00+00:00,281.24
2019-03-22 15:30:00+00:00,280.46
2019-03-22 15:45:00+00:00,279.62
2019-03-22 16:00:00+00:00,279.82
2019-03-22 16:15:00+00:00,279.95
2019-03-22 16:30:00+00:00,279.39
2019-03-22 16:45:00+00:00,280.25
2019-03-22 17:00:00+00:00,280.32
2019-03-22 17:15:00+00:00,280.11
2019-03-22 17:30:00+00:00,280.4
2019-03-22 17:45:00+00:00,279.8
2019-03-22 18:00:00+00:00,280.68
2019-03-22 18:15:00+00:00,280.84
2019-03-22 18:30:00+00:00,280.85
2019-03-22 18:45:00+00:00,281.185
2019-03-22 19:00:00+00:00,280.66
2019-03-22 19:15:00+00:00,280.32
2019-03-22 19:30:00+00:00,279.57
2019-03-22 19:45:00+00:00,279.25
2019-03-22 20:00:00+00:00,279.7
2019-03-22 20:15:00+00:00,279.63
2019-03-22 20:30:00+00:00,279.64
2019-03-22 20:45:00+00:00,279.43
2019-03-25 11:15:00+00:00,279.09
2019-03-25 11:30:00+00:00,279.13
2019-03-25 11:45:00+00:00,278.93
2019-03-25 12:00:00+00:00,279.38
2019-03-25 12:15:00+00:00,279.5
2019-03-25 12:30:00+00:00,279.32
2019-03-25 12:45:00+00:00,279.48
2019-03-25 13:00:00+00:00,279.32
2019-03-25 13:15:00+00:00,278.91
2019-03-25 13:30:00+00:00,278.98
2019-03-25 13:45:00+00:00,278.01
2019-03-25 14:00:00+00:00,277.78
2019-03-25 14:15:00+00:00,278.34
2019-03-25 14:30:00+00:00,278.5
2019-03-25 14:45:00+00:00,279.315
2019-03-25 15:00:00+00:00,279.56
2019-03-25 15:15:00+00:00,280.12
2019-03-25 15:30:00+00:00,279.34
2019-03-25 15:45:00+00:00,278.95
2019-03-25 16:00:00+00:00,279.16
2019-03-25 16:15:00+00:00,279.31
2019-03-25 16:30:00+00:00,278.45
2019-03-25 16:45:00+00:00,279.04
2019-03-25 17:00:00+00:00,279.25
2019-03-25 17:15:00+00:00,278.76
2019-03-25 17:30:00+00:00,278.63
2019-03-25 17:45:00+00:00,278.17
2019-03-25 18:00:00+00:00,278.15
2019-03-25 18:15:00+00:00,277.95
2019-03-25 18:30:00+00:00,278.59
2019-03-25 18:45:00+00:00,278.75
2019-03-25 19:00:00+00:00,279.2
2019-03-25 19:15:00+00:00,279.215
2019-03-25 19:30:00+00:00,279.17
2019-03-25 19:45:00+00:00,279.04
2019-03-25 20:00:00+00:00,279.35
2019-03-25 20:30:00+00:00,279.5
2019-03-25 20:45:00+00:00,279.5
2019-03-26 11:00:00+00:00,280.84
2019-03-26 11:15:00+00:00,280.68
2019-03-26 11:30:00+00:00,280.76
2019-03-26 11:45:00+00:00,280.7
2019-03-26 12:00:00+00:00,281.0
2019-03-26 12:15:00+00:00,280.79
2019-03-26 12:30:00+00:00,280.7
2019-03-26 12:45:00+00:00,280.54
2019-03-26 13:00:00+00:00,280.71
2019-03-26 13:15:00+00:00,280.98
2019-03-26 13:30:00+00:00,281.81
2019-03-26 13:45:00+00:00,281.98
2019-03-26 14:00:00+00:00,281.65
2019-03-26 14:15:00+00:00,281.68
2019-03-26 14:30:00+00:00,281.33
2019-03-26 14:45:00+00:00,282.04
2019-03-26 15:00:00+00:00,281.67
2019-03-26 15:15:00+00:00,281.54
2019-03-26 15:30:00+00:00,281.69
2019-03-26 15:45:00+00:00,281.08
2019-03-26 16:00:00+00:00,281.1
2019-03-26 16:15:00+00:00,280.755
2019-03-26 16:30:00+00:00,280.45
2019-03-26 16:45:00+00:00,280.62
2019-03-26 17:00:00+00:00,280.835
2019-03-26 17:15:00+00:00,280.55
2019-03-26 17:30:00+00:00,280.27
2019-03-26 17:45:00+00:00,279.98
2019-03-26 18:00:00+00:00,279.85
2019-03-26 18:15:00+00:00,279.835
2019-03-26 18:30:00+00:00,280.17
2019-03-26 18:45:00+00:00,280.295
2019-03-26 19:00:00+00:00,280.38
2019-03-26 19:15:00+00:00,280.025
2019-03-26 19:30:00+00:00,280.15
2019-03-26 19:45:00+00:00,281.04
2019-03-26 20:00:00+00:00,280.98
2019-03-26 20:30:00+00:00,281.13
2019-03-26 20:45:00+00:00,281.05
2019-03-26 22:45:00+00:00,280.73
2019-03-27 11:00:00+00:00,280.29
2019-03-27 11:15:00+00:00,280.47
2019-03-27 11:30:00+00:00,280.49
2019-03-27 11:45:00+00:00,280.65
2019-03-27 12:00:00+00:00,280.36
2019-03-27 12:15:00+00:00,280.72
2019-03-27 12:30:00+00:00,281.11
2019-03-27 12:45:00+00:00,280.97
2019-03-27 13:00:00+00:00,281.08
2019-03-27 13:15:00+00:00,281.14
2019-03-27 13:30:00+00:00,281.17
2019-03-27 13:45:00+00:00,280.67
2019-03-27 14:00:00+00:00,281.13
2019-03-27 14:15:00+00:00,281.395
2019-03-27 14:30:00+00:00,280.385
2019-03-27 14:45:00+00:00,280.15
2019-03-27 15:00:00+00:00,279.585
2019-03-27 15:15:00+00:00,278.88
2019-03-27 15:30:00+00:00,278.02
2019-03-27 15:45:00+00:00,278.34
2019-03-27 16:00:00+00:00,278.53
2019-03-27 16:15:00+00:00,278.96
2019-03-27 16:30:00+00:00,279.19
2019-03-27 16:45:00+00:00,278.955
2019-03-27 17:00:00+00:00,279.56
2019-03-27 17:15:00+00:00,279.73
2019-03-27 17:30:00+00:00,279.93
2019-03-27 17:45:00+00:00,279.75
2019-03-27 18:00:00+00:00,280.12
2019-03-27 18:15:00+00:00,279.885
2019-03-27 18:30:00+00:00,279.55
2019-03-27 18:45:00+00:00,279.68
2019-03-27 19:00:00+00:00,279.59
2019-03-27 19:15:00+00:00,280.0
2019-03-27 19:30:00+00:00,280.11
2019-03-27 19:45:00+00:00,279.71
2019-03-27 20:00:00+00:00,279.8
2019-03-27 20:15:00+00:00,279.79
2019-03-27 20:30:00+00:00,279.62
2019-03-27 20:45:00+00:00,279.5
2019-03-27 22:00:00+00:00,279.49
2019-03-28 11:00:00+00:00,279.85
2019-03-28 11:15:00+00:00,279.5
2019-03-28 11:30:00+00:00,279.59
2019-03-28 11:45:00+00:00,279.61
2019-03-28 12:00:00+00:00,280.02
2019-03-28 12:15:00+00:00,279.78
2019-03-28 12:30:00+00:00,279.63
2019-03-28 12:45:00+00:00,279.92
2019-03-28 13:00:00+00:00,279.79
2019-03-28 13:15:00+00:00,280.35
2019-03-28 13:30:00+00:00,280.64
2019-03-28 13:45:00+00:00,280.7
2019-03-28 14:00:00+00:00,280.905
2019-03-28 14:15:00+00:00,280.88
2019-03-28 14:30:00+00:00,280.85
2019-03-28 14:45:00+00:00,280.4
2019-03-28 15:00:00+00:00,280.07
2019-03-28 15:15:00+00:00,279.28
2019-03-28 15:30:00+00:00,279.44
2019-03-28 15:45:00+00:00,279.64
2019-03-28 16:00:00+00:00,279.14
2019-03-28 16:15:00+00:00,279.635
2019-03-28 16:30:00+00:00,279.8
2019-03-28 16:45:00+00:00,280.01
2019-03-28 17:00:00+00:00,280.13
2019-03-28 17:15:00+00:00,280.31
2019-03-28 17:30:00+00:00,280.13
2019-03-28 17:45:00+00:00,280.42
2019-03-28 18:00:00+00:00,280.43
2019-03-28 18:15:00+00:00,280.37
2019-03-28 18:30:00+00:00,280.175
2019-03-28 18:45:00+00:00,280.3
2019-03-28 19:00:00+00:00,280.65
2019-03-28 19:15:00+00:00,280.55
2019-03-28 19:30:00+00:00,280.84
2019-03-28 19:45:00+00:00,280.79
2019-03-28 20:00:00+00:00,280.92
2019-03-28 20:15:00+00:00,280.9
2019-03-28 20:30:00+00:00,280.98
2019-03-28 20:45:00+00:00,281.02
2019-03-28 22:00:00+00:00,280.93
2019-03-29 11:00:00+00:00,282.05
2019-03-29 11:15:00+00:00,282.14
2019-03-29 11:30:00+00:00,282.04
2019-03-29 11:45:00+00:00,282.1
2019-03-29 12:00:00+00:00,281.98
2019-03-29 12:15:00+00:00,282.0
2019-03-29 12:30:00+00:00,282.18
2019-03-29 12:45:00+00:00,282.19
2019-03-29 13:00:00+00:00,282.3
2019-03-29 13:15:00+00:00,282.43
2019-03-29 13:30:00+00:00,282.015
2019-03-29 13:45:00+00:00,281.995
2019-03-29 14:00:00+00:00,282.16
2019-03-29 14:15:00+00:00,282.15
2019-03-29 14:30:00+00:00,281.47
2019-03-29 14:45:00+00:00,281.47
2019-03-29 15:00:00+00:00,281.73
2019-03-29 15:15:00+00:00,281.96
2019-03-29 15:30:00+00:00,282.135
2019-03-29 15:45:00+00:00,281.87
2019-03-29 16:00:00+00:00,281.49
2019-03-29 16:15:00+00:00,281.88
2019-03-29 16:30:00+00:00,281.94
2019-03-29 16:45:00+00:00,282.02
2019-03-29 17:00:00+00:00,281.87
2019-03-29 17:15:00+00:00,281.94
2019-03-29 17:30:00+00:00,282.08
2019-03-29 17:45:00+00:00,281.95
2019-03-29 18:00:00+00:00,282.2
2019-03-29 18:15:00+00:00,282.23
2019-03-29 18:30:00+00:00,282.04
2019-03-29 18:45:00+00:00,282.58
2019-03-29 19:00:00+00:00,282.27
2019-03-29 19:15:00+00:00,282.24
2019-03-29 19:30:00+00:00,282.41
2019-03-29 19:45:00+00:00,282.62
2019-03-29 20:00:00+00:00,282.78
2019-03-29 20:15:00+00:00,282.7
2019-03-29 20:30:00+00:00,282.76
2019-03-29 20:45:00+00:00,282.82
2019-03-29 21:15:00+00:00,282.57
2019-04-01 11:45:00+00:00,284.57
2019-04-01 12:00:00+00:00,284.62
2019-04-01 12:15:00+00:00,284.54
2019-04-01 12:30:00+00:00,284.62
2019-04-01 12:45:00+00:00,284.51
2019-04-01 13:00:00+00:00,284.53
2019-04-01 13:15:00+00:00,284.66
2019-04-01 13:30:00+00:00,284.58
2019-04-01 13:45:00+00:00,284.52
2019-04-01 14:00:00+00:00,284.67
2019-04-01 14:15:00+00:00,284.79
2019-04-01 14:30:00+00:00,284.885
2019-04-01 14:45:00+00:00,284.86
2019-04-01 15:00:00+00:00,285.06
2019-04-01 15:15:00+00:00,285.1
2019-04-01 15:30:00+00:00,284.785
2019-04-01 15:45:00+00:00,285.08
2019-04-01 16:00:00+00:00,284.9
2019-04-01 16:15:00+00:00,285.16
2019-04-01 16:30:00+00:00,285.19
2019-04-01 16:45:00+00:00,285.38
2019-04-01 17:00:00+00:00,285.3
2019-04-01 17:15:00+00:00,285.34
2019-04-01 17:30:00+00:00,285.38
2019-04-01 17:45:00+00:00,285.55
2019-04-01 18:00:00+00:00,285.69
2019-04-01 18:15:00+00:00,285.53
2019-04-01 18:30:00+00:00,285.59
2019-04-01 18:45:00+00:00,285.62
2019-04-01 19:00:00+00:00,285.485
2019-04-01 19:15:00+00:00,285.755
2019-04-01 19:30:00+00:00,285.79
2019-04-01 19:45:00+00:00,285.9
2019-04-01 20:00:00+00:00,285.86
2019-04-01 20:15:00+00:00,285.9938
2019-04-01 20:30:00+00:00,285.88
2019-04-01 20:45:00+00:00,285.92
2019-04-02 11:00:00+00:00,285.97
2019-04-02 11:15:00+00:00,286.07
2019-04-02 11:30:00+00:00,286.01
2019-04-02 11:45:00+00:00,286.07
2019-04-02 12:00:00+00:00,286.17
2019-04-02 12:15:00+00:00,286.07
2019-04-02 12:30:00+00:00,286.12
2019-04-02 12:45:00+00:00,286.04
2019-04-02 13:00:00+00:00,286.0
2019-04-02 13:15:00+00:00,286.05
2019-04-02 13:30:00+00:00,285.62
2019-04-02 13:45:00+00:00,285.93
2019-04-02 14:00:00+00:00,285.85
2019-04-02 14:15:00+00:00,285.99
2019-04-02 14:30:00+00:00,285.72
2019-04-02 14:45:00+00:00,285.64
2019-04-02 15:00:00+00:00,285.21
2019-04-02 15:15:00+00:00,285.69
2019-04-02 15:30:00+00:00,285.58
2019-04-02 15:45:00+00:00,285.79
2019-04-02 16:00:00+00:00,285.74
2019-04-02 16:15:00+00:00,285.57
2019-04-02 16:30:00+00:00,285.615
2019-04-02 16:45:00+00:00,285.68
2019-04-02 17:00:00+00:00,285.79
2019-04-02 17:15:00+00:00,285.8
2019-04-02 17:30:00+00:00,285.89
2019-04-02 17:45:00+00:00,285.76
2019-04-02 18:00:00+00:00,285.81
2019-04-02 18:15:00+00:00,285.91
2019-04-02 18:30:00+00:00,285.92
2019-04-02 18:45:00+00:00,285.98
2019-04-02 19:00:00+00:00,286.07
2019-04-02 19:15:00+00:00,286.06
2019-04-02 19:30:00+00:00,286.16
2019-04-02 19:45:00+00:00,285.96
2019-04-02 20:00:00+00:00,285.55
2019-04-02 20:30:00+00:00,285.54
2019-04-03 11:15:00+00:00,287.18
2019-04-03 11:30:00+00:00,287.21
2019-04-03 11:45:00+00:00,287.21
2019-04-03 12:00:00+00:00,287.25
2019-04-03 12:15:00+00:00,287.09
2019-04-03 12:30:00+00:00,287.43
2019-04-03 12:45:00+00:00,287.23
2019-04-03 13:00:00+00:00,287.23
2019-04-03 13:15:00+00:00,287.33
2019-04-03 13:30:00+00:00,287.04
2019-04-03 13:45:00+00:00,286.77
2019-04-03 14:00:00+00:00,286.73
2019-04-03 14:15:00+00:00,286.975
2019-04-03 14:30:00+00:00,287.1
2019-04-03 14:45:00+00:00,287.32
2019-04-03 15:00:00+00:00,287.48
2019-04-03 15:15:00+00:00,287.46
2019-04-03 15:30:00+00:00,287.585
2019-04-03 15:45:00+00:00,287.63
2019-04-03 16:00:00+00:00,287.59
2019-04-03 16:15:00+00:00,287.51
2019-04-03 16:30:00+00:00,287.495
2019-04-03 16:45:00+00:00,287.35
2019-04-03 17:00:00+00:00,287.32
2019-04-03 17:15:00+00:00,287.3
2019-04-03 17:30:00+00:00,286.99
2019-04-03 17:45:00+00:00,286.505
2019-04-03 18:00:00+00:00,286.38
2019-04-03 18:15:00+00:00,286.72
2019-04-03 18:30:00+00:00,286.21
2019-04-03 18:45:00+00:00,286.37
2019-04-03 19:00:00+00:00,285.99
2019-04-03 19:15:00+00:00,286.26
2019-04-03 19:30:00+00:00,286.47
2019-04-03 19:45:00+00:00,286.52
2019-04-03 20:00:00+00:00,286.82
2019-04-03 20:15:00+00:00,286.8
2019-04-03 20:30:00+00:00,286.71
2019-04-03 20:45:00+00:00,286.81
2019-04-03 22:30:00+00:00,286.75
2019-04-04 11:00:00+00:00,286.73
2019-04-04 11:15:00+00:00,286.67
2019-04-04 11:30:00+00:00,286.76
2019-04-04 11:45:00+00:00,286.7
2019-04-04 12:00:00+00:00,286.68
2019-04-04 12:15:00+00:00,286.67
2019-04-04 12:30:00+00:00,286.86
2019-04-04 12:45:00+00:00,286.84
2019-04-04 13:00:00+00:00,286.89
2019-04-04 13:15:00+00:00,286.79
2019-04-04 13:30:00+00:00,287.03
2019-04-04 13:45:00+00:00,287.32
2019-04-04 14:00:00+00:00,287.17
2019-04-04 14:15:00+00:00,286.72
2019-04-04 14:30:00+00:00,286.84
2019-04-04 14:45:00+00:00,287.01
